Target,R² Score,MAE,RMSE,RandomState,Model
PBW(BELOW ETL),0.7727514945021959,5.335442386831276,8.793802794729512,21,BaggingRegressor
ABW(BELOW ETL),0.440377649298355,0.5352366255144033,1.7105393966333668,21,BaggingRegressor
CLCV(%SPOT),0.8217469838727444,2.932935528120713,6.677952453499008,21,BaggingRegressor
CLCV(%AREA),0.757484009007868,3.355785322359397,8.240510061274051,21,BaggingRegressor
WILT(%SPOT),0.3112215520278343,0.3862962962962963,1.8868537147895406,21,BaggingRegressor
WILT(%AREA),0.27863539604001764,0.37024005486968453,1.9442139016767808,21,BaggingRegressor
W. FLY(ABOVE ETL),0.8025959010402114,3.9226783264746223,7.269434759424996,42,BaggingRegressor
JASSID(ABOVE ETL),0.6014801084018487,3.2823525377229084,5.758306518789592,42,BaggingRegressor
THRIPS(ABOVE ETL),0.562972788320297,1.4994924554183815,3.320347792780235,42,BaggingRegressor
M.BUG(ABOVE ETL),0.8307337379773151,2.553113854595336,5.26071151050006,42,BaggingRegressor
MITES(ABOVE ETL),-0.4072997709232533,0.01858710562414266,0.18360436382141387,42,BaggingRegressor
APHIDS(ABOVE ETL),-0.14190204285981323,0.024941700960219474,0.27792027209364123,42,BaggingRegressor
DUSKY COTTON BUG(ABOVE ETL),0.5506320605892678,0.8503257887517147,2.9896243931881608,42,BaggingRegressor
W. FLY(BELOW ETL),0.8151126213709092,9.996611796982169,14.902085965326124,42,BaggingRegressor
JASSID(BELOW ETL),0.8396946228503093,9.553141289437585,14.724232492614705,42,BaggingRegressor
THRIPS(BELOW ETL),0.724100266940247,12.790757887517149,19.845661483873755,42,BaggingRegressor
MITES(BELOW ETL),0.3525536807910069,1.7936968449931414,4.62249114097826,42,BaggingRegressor
APHIDS(BELOW ETL),0.5919359038690025,1.01820987654321,4.231092096518121,42,BaggingRegressor
DUSKY COTTON BUG(BELOW ETL),0.7774297301822884,8.5325548696845,13.907662483482195,42,BaggingRegressor
SBW(ABOVE ETL),0.3383169845124889,0.04296982167352538,0.31323678575578773,42,BaggingRegressor
PBW(ABOVE ETL),0.8079465268531741,1.6358950617283952,3.6090642584572428,42,BaggingRegressor
ABW(ABOVE ETL),0.024821518120755948,0.04108367626886146,0.3986172946567313,42,BaggingRegressor
Army Worm(ABOVE ETL),0.5173650656274442,1.2328052126200275,2.4690800672721864,42,BaggingRegressor
SBW(BELOW ETL),0.45762054252674234,0.24676954732510287,1.2180494706831697,42,BaggingRegressor
PBW(BELOW ETL),0.795860616063515,5.027698902606311,8.471545018472131,42,BaggingRegressor
ABW(BELOW ETL),0.39958236684407267,0.5914471879286695,2.106143912715833,42,BaggingRegressor
CLCV(%SPOT),0.8120715981150387,2.829650205761317,6.856962333402522,42,BaggingRegressor
CLCV(%AREA),0.7593206107739174,3.3431001371742113,8.071504671021444,42,BaggingRegressor
WILT(%SPOT),0.4293650936781017,0.3380281207133059,1.472517335900243,42,BaggingRegressor
WILT(%AREA),0.2659102893468761,0.339718792866941,1.6197334621289368,42,BaggingRegressor
W. FLY(ABOVE ETL),0.7874315079274243,3.8763203017832644,7.122338332772084,77,BaggingRegressor
JASSID(ABOVE ETL),0.5887211274388408,3.4384739368998627,6.1796910367763305,77,BaggingRegressor
THRIPS(ABOVE ETL),0.4966444019100462,1.469965706447188,3.20317092551305,77,BaggingRegressor
M.BUG(ABOVE ETL),0.842274860611508,2.353343621399177,4.820841765627462,77,BaggingRegressor
MITES(ABOVE ETL),-0.013888205462808445,0.017969821673525378,0.2224998266055643,77,BaggingRegressor
APHIDS(ABOVE ETL),-0.11574466307852038,0.03084019204389575,0.3419638374418702,77,BaggingRegressor
DUSKY COTTON BUG(ABOVE ETL),0.6449377246556617,0.7157064471879286,2.6079807871240597,77,BaggingRegressor
W. FLY(BELOW ETL),0.7989959193608336,9.954382716049382,15.458585630144153,77,BaggingRegressor
JASSID(BELOW ETL),0.8386435009233629,9.35542866941015,14.781016199280817,77,BaggingRegressor
THRIPS(BELOW ETL),0.7584088988503419,12.363854595336077,18.643617475295876,77,BaggingRegressor
MITES(BELOW ETL),0.3505703478791704,1.7891460905349796,4.633184549969284,77,BaggingRegressor
APHIDS(BELOW ETL),0.5785536365532411,1.2168655692729766,5.0007172393660975,77,BaggingRegressor
